1.011549867689609528e-02,-2.592791430652141571e-02,2.354236692190170288e-02,1.970194838941097260e-02,-4.996478185057640076e-02,8.776385337114334106e-03,2.164730057120323181e-02,4.614246543496847153e-03,6.038921885192394257e-03
-4.559133201837539673e-03,-2.784163504838943481e-02,1.304477546364068985e-02,-1.053116051480174065e-03,-3.880152106285095215e-02,-5.816065706312656403e-03,1.560929138213396072e-02,-1.720227487385272980e-02,1.284456532448530197e-02
-4.333091396802046802e-07,-3.472901255463511916e-07,1.526236559357130318e-08,4.635840582523087505e-07,-4.454441580037382664e-07,2.865075714453269029e-07,-2.000346484010151471e-07,-1.380385441507314681e-07,-2.331316153458828921e-07
1.459430158138275146e-02,3.919031471014022827e-02,8.317197114229202271e-02,1.165630668401718140e-02,3.703058511018753052e-02,2.134292013943195343e-02,-5.041697248816490173e-02,-2.972659096121788025e-02,-2.184491232037544250e-02
-9.470549412071704865e-03,1.536128669977188110e-02,-6.835196982137858868e-04,7.327716448344290257e-04,2.001104876399040222e-02,2.550814300775527954e-02,-2.552468329668045044e-02,-9.572534821927547455e-03,-1.547846756875514984e-02
3.351320698857307434e-02,-1.847602054476737976e-02,9.572853334248065948e-03,3.092086315155029297e-02,-2.269748802063986659e-04,1.496799755841493607e-02,7.245677709579467773e-02,5.337081477046012878e-02,2.447101287543773651e-02
2.217610739171504974e-02,-4.197699017822742462e-03,1.337916217744350433e-02,3.055046685039997101e-02,-1.415554713457822800e-02,-2.915557846426963806e-02,3.340990468859672546e-02,-1.080226618796586990e-02,-2.829064428806304932e-02
4.131334833800792694e-03,-1.569822896271944046e-03,3.194855293259024620e-03,2.425804547965526581e-02,5.513619631528854370e-02,-3.080334048718214035e-03,8.696155622601509094e-03,2.170786447823047638e-02,2.006517909467220306e-02
2.354333922266960144e-02,1.209765952080488205e-02,8.451289613731205463e-05,1.637374609708786011e-02,1.536397542804479599e-02,-5.104582756757736206e-02,3.427902236580848694e-02,-3.663265379145741463e-04,4.027571156620979309e-02
-6.390287540853023529e-03,2.006086753681302071e-03,1.933716470375657082e-03,-2.295534312725067139e-02,-7.446896284818649292e-03,-2.016547136008739471e-02,-2.839470282196998596e-02,-1.442541833966970444e-02,-1.250577345490455627e-02
4.161471128463745117e-02,6.608916446566581726e-04,-1.824020780622959137e-02,3.723298385739326477e-02,-7.971412502229213715e-03,-3.157483041286468506e-02,2.413624897599220276e-02,-1.868068613111972809e-02,-3.206925466656684875e-02
-5.153951351530849934e-04,-2.452115993946790695e-03,-2.465656027197837830e-02,1.657642796635627747e-02,8.127733319997787476e-02,-1.633589528501033783e-02,-5.417556036263704300e-03,3.126302035525441170e-03,-2.475348766893148422e-03
4.727135971188545227e-02,5.331930518150329590e-02,3.600013628602027893e-02,6.036981567740440369e-02,2.521615289151668549e-02,5.254682525992393494e-02,4.714319482445716858e-02,3.796967118978500366e-02,6.105463951826095581e-02
-2.072936767945066094e-04,-3.611601190641522408e-03,1.512006483972072601e-02,-3.886825963854789734e-02,-3.004565276205539703e-02,-1.199682243168354034e-02,-3.080313559621572495e-03,-1.715793856419622898e-03,6.911070086061954498e-03
-1.188194565474987030e-02,-1.938543654978275299e-02,-2.002366445958614349e-02,2.079824171960353851e-02,6.454414688050746918e-03,-3.435801714658737183e-03,4.163375496864318848e-02,1.981735229492187500e-02,1.888326928019523621e-02
-1.392079889774322510e-02,-2.205617725849151611e-02,-9.008192457258701324e-03,-1.561568863689899445e-02,3.783140704035758972e-02,-5.632964894175529480e-03,2.260766923427581787e-02,-1.071864832192659378e-02,6.946037057787179947e-03
-2.783157303929328918e-02,-1.910492405295372009e-02,1.057683583348989487e-02,-1.039260439574718475e-02,-2.768306434154510498e-02,4.348893463611602783e-02,-1.709100045263767242e-02,3.061299677938222885e-03,1.535446732304990292e-03
2.954480983316898346e-02,3.599430434405803680e-03,-3.722191601991653442e-02,6.388248875737190247e-03,5.648993700742721558e-02,-1.473220624029636383e-02,2.188031189143657684e-02,-1.353901252150535583e-02,1.092788670212030411e-02
-2.072932943701744080e-02,-1.544791832566261292e-02,-1.465895213186740875e-03,5.415510851889848709e-03,6.133575458079576492e-03,1.354911737143993378e-02,1.259851641952991486e-02,1.232661958783864975e-02,2.365048415958881378e-02
-5.558920558542013168e-03,-5.390119552612304688e-02,-2.700522728264331818e-02,-2.673255838453769684e-02,-2.989339642226696014e-02,-2.461195178329944611e-02,8.985865861177444458e-04,5.914965178817510605e-03,-6.965279579162597656e-03
-1.647773757576942444e-02,-2.238425659015774727e-03,1.767696253955364227e-02,7.488475181162357330e-03,4.281050339341163635e-02,-3.923113457858562469e-03,-1.814638450741767883e-02,-1.205170992761850357e-02,-6.376409903168678284e-03
2.288746509293559939e-05,2.278171479701995850e-02,-1.552964281290769577e-02,1.150501053780317307e-02,7.967752218246459961e-02,3.654932603240013123e-03,-1.138032879680395126e-02,7.203832734376192093e-03,-2.172547392547130585e-03
-2.842796093318611383e-04,2.384646330028772354e-03,-1.955213397741317749e-02,-9.163501672446727753e-03,-1.299578417092561722e-02,1.589844748377799988e-02,-1.469041220843791962e-02,-2.156050130724906921e-02,-1.185492239892482758e-02
-4.337053745985031128e-02,-2.203400246798992157e-03,-5.786236841231584549e-03,-1.666971831582486629e-03,6.909365300089120865e-03,1.750823482871055603e-02,-2.221286110579967499e-02,4.226225428283214569e-03,8.273351006209850311e-03
1.040818286128342152e-03,2.116223564371466637e-03,3.820418845862150192e-03,-1.892112195491790771e-02,8.217645436525344849e-02,4.369929898530244827e-03,-1.005985401570796967e-02,5.519856233149766922e-03,1.091025304049253464e-02
2.922201565525028855e-05,-2.504419721662998199e-02,-6.211346015334129333e-02,3.189142048358917236e-02,-4.994378238916397095e-02,-5.650165677070617676e-02,1.214538887143135071e-02,-2.715700771659612656e-03,-2.604661695659160614e-02
-2.454253612086176872e-03,1.993471197783946991e-02,2.830131351947784424e-02,-4.251022823154926300e-03,7.166127208620309830e-03,2.982759475708007812e-02,-8.915569633245468140e-03,2.641364373266696930e-02,3.127290308475494385e-02
9.866791777312755585e-03,-1.766439527273178101e-03,1.775621995329856873e-02,4.001446068286895752e-02,-3.373341262340545654e-02,2.119470620527863503e-03,1.407942362129688263e-02,7.763926405459642410e-04,2.562208846211433411e-02
-7.108739577233791351e-03,1.700026332400739193e-03,1.931328885257244110e-02,3.678890643641352654e-03,-9.330713748931884766e-02,-1.576547883450984955e-02,1.004659384489059448e-02,1.500008720904588699e-02,1.695553027093410492e-02
-6.497846261055428840e-09,1.991806328760503675e-07,3.110727107014099602e-07,2.071281954840742401e-07,2.923141551036678720e-07,2.246862607080402086e-07,-2.205571263402816840e-07,8.101161519391553156e-09,4.149148367105226498e-07
-6.910159252583980560e-03,-8.001662790775299072e-04,2.172555774450302124e-03,4.181124269962310791e-03,4.939921665936708450e-03,1.502891071140766144e-03,5.396884400397539139e-03,6.780687253922224045e-03,2.687710104510188103e-03
-7.846306543797254562e-04,-2.014340646564960480e-02,1.084483321756124496e-02,-2.099263109266757965e-02,1.503898575901985168e-02,2.917659701779484749e-03,-1.373192574828863144e-02,-2.837160788476467133e-02,-1.527148857712745667e-02
-1.164205954410135746e-03,1.067029079422354698e-03,1.222929358482360840e-02,1.900133118033409119e-02,-1.638299785554409027e-02,8.616220206022262573e-03,3.152908757328987122e-02,5.384871736168861389e-03,1.553362980484962463e-02
-1.254956424236297607e-02,8.573238737881183624e-03,3.881972283124923706e-02,-1.813250011764466763e-03,1.097098737955093384e-02,2.940774336457252502e-02,-1.073350198566913605e-02,1.175552420318126678e-02,1.863495074212551117e-02
9.511709213256835938e-03,-1.375131029635667801e-02,2.877762890420854092e-04,-2.207583049312233925e-03,1.365003641694784164e-02,-6.426040083169937134e-03,-3.694154322147369385e-03,8.727570530027151108e-04,-1.693034311756491661e-03
